bathrooms,bedrooms,floors,waterfront,view,condition,grade,zipcode,lat,long,dist_stop,ncult,age,since_renovated,m2_living,m2_lot,m2_above,m2_basement,m2_living15,m2_lot15,district_name
2.25,3,2.0,0,0,4,8,98030,47.3739,-122.172,158.0,0.0,30,30,227.61235,603.8695,227.61235,0.0,204.3866,637.779095,Kent
3.75,4,2.0,0,3,3,11,98006,47.5571,-122.14,173.0,0.0,10,10,707.92086,2743.983008,555.55994,152.36092,263.84452,1933.218527,Bellevue
1.75,3,1.0,0,0,3,6,98146,47.5079,-122.344,142.0,1.0,62,62,99.40621,720.369862,99.40621,0.0,88.25785,719.06922,King County
2.5,3,1.0,0,3,4,8,98125,47.7293,-122.283,848.0,0.0,75,75,193.23824,892.983636,157.9351,35.30314,237.83168,947.796406,Seattle
2.5,3,2.0,0,0,3,7,98056,47.4832,-122.181,544.0,0.0,12,12,147.71577,381.645524,147.71577,0.0,200.67048,363.436536,Renton
1.0,3,1.0,0,0,4,6,98002,47.305,-122.218,333.0,6.0,88,88,98.47718,743.224,98.47718,0.0,98.47718,436.365391,King County
1.75,2,1.0,0,0,3,7,98115,47.7,-122.296,494.0,2.0,67,67,184.87697,608.421747,108.69651,76.18046,152.36092,669.087406,Seattle
3.5,3,2.0,0,0,3,7,98108,47.542,-122.321,226.0,15.0,9,9,166.29637,156.262846,137.49644,28.79993,106.83845,371.612,Seattle
1.75,3,1.0,0,0,5,7,98038,47.3609,-122.05,654.0,0.0,29,29,142.14159,736.72079,142.14159,0.0,149.57383,736.72079,King County
2.0,4,1.5,0,0,4,7,98023,47.2964,-122.376,84.0,0.0,45,45,113.34166,845.4173,113.34166,0.0,107.76748,715.3531,Federal Way
2.5,4,2.0,0,0,3,9,98033,47.688,-122.164,74.0,0.0,13,13,292.64445,390.471309,292.64445,0.0,292.64445,480.215607,King County
2.0,5,1.0,0,0,4,7,98008,47.6112,-122.126,445.0,2.0,57,57,240.61877,799.89483,124.49002,116.12875,162.58025,799.89483,Bellevue
1.75,5,1.5,0,0,3,8,98052,47.6626,-122.141,195.0,0.0,42,42,305.65087,1105.5457,305.65087,0.0,205.31563,794.227747,King County
1.75,4,1.0,0,0,4,7,98033,47.7012,-122.187,150.0,1.0,53,53,173.72861,882.5785,101.26427,72.46433999999999,186.73503,929.03,Kirkland
2.5,4,2.0,0,0,3,8,98059,47.4783,-122.123,526.0,0.0,1,1,218.32205,353.0314,218.32205,0.0,248.05101,388.33454,Renton
1.0,2,1.0,0,0,4,7,98126,47.5265,-122.379,204.0,2.0,73,73,122.63195999999999,569.959905,81.75464,40.87732,97.54814999999999,435.993779,Seattle
1.0,2,1.0,0,0,3,6,98188,47.4523,-122.286,606.0,0.0,68,68,73.39337,766.44975,73.39337,0.0,83.6127,766.44975,King County
1.0,2,1.0,0,0,4,6,98117,47.6824,-122.38,300.0,4.0,108,108,91.04494,473.8053,91.04494,0.0,110.55457,473.8053,Seattle
3.0,5,1.0,0,0,3,9,98004,47.6363,-122.207,511.0,1.0,62,13,366.96685,884.43656,209.03175,157.9351,175.58667,884.43656,Bellevue
1.75,4,1.0,0,0,4,7,98028,47.7642,-122.264,649.0,1.0,61,61,234.11556,1412.590115,189.52212,44.59344,156.07704,929.03,King County
2.75,4,2.0,0,0,3,7,98038,47.3614,-122.035,381.0,0.0,9,9,214.60593,464.515,214.60593,0.0,183.94794,464.515,King County
2.5,3,1.0,0,4,3,9,98177,47.7608,-122.374,763.0,0.0,59,59,251.76713,2163.896676,193.23824,58.52889,225.75429,1858.06,Shoreline
2.5,4,2.0,0,0,3,8,98034,47.7134,-122.237,941.0,0.0,14,14,263.84452,1026.020732,263.84452,0.0,179.674402,892.333315,Kirkland
1.5,3,1.0,0,0,3,7,98125,47.7144,-122.319,436.0,4.0,68,68,92.903,642.331342,92.903,0.0,92.903,645.397141,Seattle
3.5,5,2.0,0,4,3,9,98177,47.7757,-122.391,435.0,0.0,35,35,324.23147,899.30104,228.54138,95.69009,286.14124,1253.168567,Shoreline
2.25,4,2.0,0,0,4,8,98022,47.2624,-122.015,5367.0,0.0,31,31,221.10914,11337.696314,221.10914,0.0,188.59309,4459.344,King County
1.75,2,1.0,0,0,4,6,98117,47.6842,-122.359,342.0,36.0,91,91,108.69651,430.605405,64.10307,44.59344,115.19972,382.76036,Seattle
1.0,2,1.5,0,3,4,6,98116,47.5577,-122.399,180.0,0.0,105,105,97.54814999999999,696.7725,97.54814999999999,0.0,235.97362,1270.91304,Seattle
1.0,3,1.0,0,0,4,6,98002,47.2921,-122.215,121.0,3.0,56,56,120.7739,940.642875,120.7739,0.0,120.7739,940.642875,King County
2.25,3,2.0,0,0,3,9,98004,47.6395,-122.214,343.0,0.0,47,17,309.36699,1862.983859,309.36699,0.0,266.63161,1862.983859,King County
1.0,3,1.0,0,0,3,7,98045,47.4444,-121.762,4839.0,0.0,45,20,117.05778,891.8688,117.05778,0.0,142.14159,909.52037,King County
3.5,4,2.0,0,0,3,9,98117,47.6782,-122.365,169.0,6.0,8,8,311.22505,348.572056,236.90265,74.3224,97.54814999999999,460.79888,Seattle
2.5,3,2.0,0,0,3,8,98052,47.7155,-122.104,111.0,1.0,30,30,169.08346,696.7725,169.08346,0.0,189.52212,771.466512,King County
1.0,2,1.5,0,0,3,6,98102,47.6453,-122.327,114.0,4.0,103,103,103.12233,325.1605,90.11591,13.00642,175.02925199999999,165.181534,Seattle
1.0,5,1.5,0,0,4,7,98126,47.5379,-122.378,179.0,2.0,89,89,158.86413,845.4173,122.63195999999999,36.232169999999996,174.65764,845.4173,Seattle
1.0,3,1.0,0,0,3,6,98126,47.5365,-122.368,418.0,2.0,70,70,139.3545,580.64375,82.68367,56.67083,112.41263,580.64375,Seattle
2.5,4,1.0,0,0,3,8,98007,47.6208,-122.141,328.0,0.0,51,51,236.90265,929.03,119.84487,117.05778,210.88981,802.68192,Bellevue
2.5,5,1.0,0,1,3,8,98008,47.5858,-122.112,50.0,0.0,57,57,301.00572,925.31388,187.66406,113.34166,253.62519,966.1912,Bellevue
1.0,3,1.0,0,0,4,7,98116,47.5718,-122.395,16.0,1.0,65,65,91.04494,668.9016,91.04494,0.0,109.62554,610.5585159999999,Seattle
1.0,5,1.0,0,0,4,7,98030,47.3469,-122.195,1934.0,0.0,51,51,166.29637,2829.453768,125.41905,40.87732,224.82526,3311.713241,King County
2.5,3,3.0,0,0,3,8,98144,47.6199,-122.3,109.0,11.0,9,9,137.49644,108.231995,137.49644,0.0,137.49644,114.363593,Seattle
2.5,3,2.0,0,0,3,7,98027,47.5323,-122.071,1364.0,0.0,2,2,106.83845,63.452749,106.83845,0.0,106.83845,70.141765,King County
2.25,4,1.0,0,0,3,8,98058,47.4441,-122.125,168.0,0.0,36,36,181.16085,715.3531,125.41905,55.7418,199.74145,682.83705,King County
3.25,5,2.0,0,2,4,10,98040,47.5631,-122.213,833.0,0.0,41,41,365.10879,1181.633257,235.97362,129.13517,334.4508,1477.993827,Mercer Island
2.5,3,2.0,0,0,3,8,98029,47.5692,-122.021,367.0,0.0,30,30,146.78674,563.456695,146.78674,0.0,164.43831,622.4501,Sammamish
6.0,5,2.0,0,0,3,12,98006,47.5692,-122.189,897.0,0.0,12,12,691.19832,2001.13062,515.6116499999999,175.58667,440.36021999999997,1795.722087,Bellevue
2.0,3,1.0,0,0,3,7,98034,47.7322,-122.236,626.0,1.0,30,30,123.56099,689.247357,123.56099,0.0,123.56099,677.913191,Kirkland
2.5,4,2.0,0,0,3,8,98058,47.4513,-122.119,626.0,0.0,12,12,180.23182,351.544952,180.23182,0.0,180.23182,417.970597,King County
1.5,4,1.5,0,0,3,7,98102,47.6233,-122.319,120.0,37.0,112,112,153.28995,275.92191,153.28995,0.0,155.14801,275.92191,Seattle
2.25,3,1.0,0,0,5,7,98042,47.3815,-122.09,1624.0,0.0,38,38,161.65122,964.147334,161.65122,0.0,131.92226,944.544801,King County
3.0,3,2.5,0,0,3,8,98027,47.5446,-122.017,255.0,0.0,2,2,207.17369,130.714521,171.87055,35.30314,212.74787,130.714521,King County
2.75,3,1.5,0,0,4,8,98118,47.5632,-122.27,108.0,1.0,102,102,258.27034,668.9016,173.72861,84.54173,157.9351,668.9016,Seattle
2.5,4,2.0,0,0,3,9,98058,47.439,-122.152,547.0,0.0,27,27,267.56064,748.891083,267.56064,0.0,246.19295,711.63698,King County
2.5,3,2.0,0,0,3,7,98019,47.7453,-121.984,370.0,5.0,10,10,195.09629999999999,332.035322,157.00607,38.09023,183.01891,275.17868599999997,King County
2.5,3,1.0,0,0,4,9,98102,47.6402,-122.314,597.0,2.0,60,60,186.73503,637.035871,134.70935,52.02568,221.10914,591.79211,Seattle
1.75,3,1.0,0,0,4,7,98023,47.3011,-122.369,218.0,0.0,40,40,97.54814999999999,729.660162,97.54814999999999,0.0,126.34808,712.380204,Federal Way
2.5,3,1.5,0,0,3,8,98074,47.6213,-122.064,2446.0,0.0,12,12,177.44473,1073.02965,177.44473,0.0,207.17369,1073.02965,Sammamish
2.0,4,2.0,0,0,3,9,98074,47.6251,-122.03,524.0,2.0,23,23,209.96078,785.680671,209.96078,0.0,223.89623,716.560839,Sammamish
1.75,3,1.0,0,0,4,8,98052,47.6884,-122.128,474.0,3.0,38,38,213.6769,1059.0942,141.21256,72.46433999999999,213.6769,942.03642,King County
2.0,4,1.0,0,0,5,8,98001,47.3182,-122.279,659.0,0.0,50,50,248.98004,1743.603504,248.98004,0.0,114.27069,1463.22225,King County
1.75,3,1.0,0,0,3,8,98023,47.3187,-122.39,410.0,0.0,30,30,133.78032,747.86915,133.78032,0.0,166.29637,695.657664,Federal Way
2.5,3,1.0,0,3,5,9,98105,47.6605,-122.27,95.0,2.0,55,55,324.23147,869.757886,164.43831,159.79316,338.16692,689.804775,Seattle
2.25,4,1.0,0,0,4,8,98006,47.5615,-122.131,222.0,0.0,37,37,232.2575,789.6754999999999,148.6448,83.6127,212.74787,829.345081,Bellevue
2.5,3,2.0,0,0,3,8,98028,47.7734,-122.237,1667.0,1.0,4,4,214.60593,439.338287,214.60593,0.0,226.68332,437.66603299999997,King County
2.5,4,1.0,0,0,4,7,98155,47.7686,-122.317,210.0,0.0,40,40,191.38018,833.154104,110.55457,80.82561,125.41905,833.525716,Shoreline
2.0,4,1.0,0,0,3,7,98034,47.7301,-122.2,232.0,0.0,50,50,109.62554,675.869325,109.62554,0.0,112.41263,675.869325,Kirkland
1.5,3,1.0,0,0,3,7,98028,47.7394,-122.252,248.0,0.0,59,59,133.78032,902.181033,105.90942,27.8709,147.71577,902.181033,King County
1.75,3,1.0,0,0,3,9,98072,47.7443,-122.17,530.0,1.0,22,22,272.20579,1846.540028,188.59309,83.6127,254.55422,1068.291597,King County
2.0,3,1.0,0,0,3,7,98112,47.6191,-122.296,104.0,11.0,61,61,208.10272,483.0956,151.43189,56.67083,136.56741,350.708825,Seattle
2.75,5,2.0,0,0,5,7,98107,47.6704,-122.362,217.0,5.0,64,64,180.23182,464.515,180.23182,0.0,180.23182,392.97969,Seattle
3.25,2,1.0,0,0,3,10,98005,47.611,-122.157,332.0,0.0,63,63,278.709,2230.043612,223.89623,54.81277,396.69581,2276.680918,Bellevue
3.0,5,1.0,0,0,3,7,98106,47.5453,-122.363,164.0,1.0,18,18,174.65764,464.515,102.1933,72.46433999999999,152.36092,464.515,Seattle
1.0,3,1.0,0,0,3,6,98133,47.7617,-122.357,174.0,1.0,62,62,91.04494,650.321,91.04494,0.0,113.34166,650.321,Shoreline
1.75,3,1.0,0,0,3,7,98155,47.743,-122.328,196.0,1.0,30,30,133.78032,1055.749692,133.78032,0.0,181.16085,872.35917,Shoreline
2.0,3,1.0,0,2,5,7,98116,47.5664,-122.389,252.0,12.0,75,75,180.23182,598.29532,90.11591,90.11591,160.72219,431.06992,Seattle
2.0,3,2.0,0,4,3,10,98122,47.6055,-122.285,185.0,5.0,45,1,241.5478,613.1598,179.30279,62.24501,248.05101,582.50181,Seattle
4.25,4,2.0,0,0,3,11,98059,47.5305,-122.135,1680.0,0.0,10,10,515.6116499999999,1204.766104,515.6116499999999,0.0,441.28925,1207.831903,King County
2.0,3,1.0,0,0,3,8,98030,47.3564,-122.198,847.0,0.0,4,4,219.25108,570.888935,219.25108,0.0,214.048512,546.26964,Kent
2.5,4,2.0,0,0,3,8,98029,47.5691,-121.996,2638.0,0.0,21,21,176.5157,537.90837,176.5157,0.0,188.59309,537.90837,Sammamish
2.25,4,2.0,0,0,3,9,98074,47.6408,-122.058,292.0,0.0,39,39,197.88339,1105.5457,197.88339,0.0,240.61877,1105.5457,Sammamish
1.0,3,1.0,0,0,4,6,98198,47.4204,-122.316,450.0,0.0,61,61,115.19972,743.224,96.61912,18.5806,115.19972,743.224,King County
2.5,4,1.0,0,0,4,7,98056,47.4888,-122.184,232.0,0.0,32,32,194.16727,773.417475,136.56741,57.59986,157.9351,745.546575,Renton
2.5,4,2.0,0,0,3,9,98125,47.73,-122.315,201.0,1.0,11,11,217.39302,731.796931,217.39302,0.0,178.37376,846.903748,Seattle
2.0,3,2.0,0,0,2,7,98001,47.2613,-122.248,400.0,0.0,69,33,128.20614,836.127,128.20614,0.0,135.63838,904.131996,King County
2.0,4,1.5,0,0,3,7,98031,47.3947,-122.174,865.0,0.0,45,45,158.86413,769.980064,158.86413,0.0,158.86413,668.9016,Kent
2.5,3,2.0,0,0,3,7,98019,47.7349,-121.986,216.0,6.0,15,15,147.71577,312.061177,147.71577,0.0,169.08346,314.290849,King County
4.75,5,2.0,1,4,3,11,98027,47.5554,-122.077,45.0,0.0,13,13,556.48897,970.83635,376.25715,180.23182,309.36699,1375.89343,King County
1.75,3,1.0,0,0,3,7,98168,47.5035,-122.302,347.0,0.0,61,61,121.70293,1709.4152,80.82561,40.87732,170.94152,1002.42337,King County
2.25,4,2.0,0,0,3,9,98117,47.679,-122.375,185.0,3.0,0,0,188.59309,206.430466,149.57383,39.01926,131.92226,206.430466,Seattle
1.75,3,1.5,0,0,5,7,98107,47.6755,-122.369,245.0,4.0,115,115,136.56741,464.515,136.56741,0.0,142.14159,464.515,Seattle
1.0,3,1.0,0,0,3,7,98001,47.3377,-122.291,492.0,0.0,48,48,99.40621,572.654092,99.40621,0.0,122.63195999999999,735.79176,King County
4.0,4,2.0,0,0,3,11,98077,47.7226,-122.039,2952.0,0.0,24,24,379.97327,4822.408924,379.97327,0.0,398.55387,3869.874465,King County
2.0,4,1.0,0,0,3,7,98002,47.33,-122.22,82.0,0.0,35,35,182.08988,1487.841545,182.08988,0.0,182.08988,1487.841545,King County
2.5,3,2.0,0,0,3,9,98052,47.6608,-122.145,196.0,0.0,29,29,200.67048,699.095075,200.67048,0.0,229.47041,737.742723,King County
2.5,5,1.0,0,0,4,7,98034,47.7334,-122.168,303.0,0.0,40,40,193.23824,775.461341,135.63838,57.59986,170.94152,716.560839,Kirkland
1.75,2,1.5,0,0,4,6,98019,47.7595,-121.473,37976.0,0.0,40,40,97.54814999999999,910.4494,97.54814999999999,0.0,114.27069,1182.283578,King County
3.0,3,3.0,0,0,3,8,98133,47.7302,-122.355,142.0,4.0,6,6,127.27711,92.995903,127.27711,0.0,129.971297,106.931353,Seattle
2.0,3,1.0,0,0,3,7,98092,47.3175,-122.17,714.0,2.0,21,21,119.84487,534.842571,119.84487,0.0,146.78674,631.554594,King County
2.5,4,2.0,0,0,3,10,98033,47.6903,-122.213,280.0,1.0,14,14,330.73468,832.41088,330.73468,0.0,154.21898,713.49504,Kirkland
2.25,3,2.0,0,0,4,9,98072,47.7221,-122.12,1179.0,0.0,30,30,235.04459,4202.374302,235.04459,0.0,288.92833,3308.926151,King County
2.5,4,2.0,0,0,3,7,98038,47.3565,-122.015,509.0,1.0,13,13,170.01248999999999,678.935124,170.01248999999999,0.0,170.01248999999999,528.803876,King County
2.0,3,1.0,0,0,5,7,98199,47.6408,-122.403,164.0,3.0,95,95,163.50928,464.515,89.18688,74.3224,128.20614,464.515,Seattle
2.75,5,2.0,0,0,3,8,98001,47.2602,-122.284,3789.0,0.0,1,1,230.492343,375.792635,230.492343,0.0,219.529789,387.870025,King County
2.5,3,2.0,0,0,3,7,98168,47.4914,-122.334,94.0,0.0,1,1,157.9351,209.03175,157.9351,0.0,141.21256,418.0635,King County
2.5,3,2.0,0,0,3,8,98058,47.439,-122.135,233.0,0.0,29,29,214.60593,695.378955,214.60593,0.0,214.60593,756.416226,King County
1.5,3,1.0,0,2,4,7,98126,47.5512,-122.371,538.0,3.0,34,34,98.47718,534.19225,98.47718,0.0,98.47718,534.19225,Seattle
2.5,4,2.0,0,0,3,8,98019,47.7377,-121.97,1454.0,0.0,11,11,248.98004,983.84277,248.98004,0.0,216.46399,517.098098,King County
1.75,3,1.0,0,0,4,7,98031,47.3915,-122.188,262.0,0.0,39,39,160.72219,641.0307,104.98039,55.7418,181.16085,668.9016,Kent
2.5,4,1.0,0,2,3,8,98155,47.7382,-122.287,273.0,1.0,44,44,164.43831,915.837774,164.43831,0.0,229.47041,915.837774,King County
1.75,3,1.0,0,0,4,7,98008,47.6136,-122.121,39.0,1.0,56,56,143.99965,755.673002,143.99965,0.0,126.34808,743.224,Bellevue
1.0,2,1.0,0,3,5,6,98022,47.2221,-122.059,2598.0,0.0,110,110,97.54814999999999,37473.818595,97.54814999999999,0.0,163.50928,10117.1367,King County
3.5,4,2.0,0,0,3,11,98006,47.5445,-122.137,247.0,0.0,17,17,421.77962,1836.413601,390.19259999999997,31.58702,370.68297,1196.683543,Bellevue
1.5,4,1.0,0,0,3,7,98119,47.6445,-122.374,210.0,6.0,69,69,230.39944,592.999849,128.20614,102.1933,133.78032,557.418,Seattle
2.25,3,2.0,0,0,3,8,98074,47.6216,-122.056,1997.0,0.0,31,31,191.38018,2917.1542,191.38018,0.0,200.67048,3205.1535,Sammamish
2.25,3,2.0,0,0,3,7,98074,47.6188,-122.029,700.0,3.0,28,28,150.50286,1143.543027,150.50286,0.0,188.59309,1297.204589,Sammamish
2.5,4,1.0,0,0,4,7,98030,47.3617,-122.172,83.0,0.0,49,49,166.29637,1781.600831,166.29637,0.0,163.50928,1089.380578,Kent
2.25,3,1.0,0,0,3,8,98008,47.5736,-122.109,109.0,0.0,27,27,182.08988,964.797655,182.08988,0.0,260.1284,1173.550696,Bellevue
2.25,3,2.0,0,0,3,8,98074,47.6283,-122.032,346.0,1.0,28,28,174.65764,1073.587068,174.65764,0.0,174.65764,1114.836,Sammamish
1.75,4,1.5,0,0,4,7,98107,47.6692,-122.399,70.0,7.0,69,69,136.56741,393.537108,136.56741,0.0,137.49644,501.6762,Seattle
2.25,3,2.0,0,0,3,7,98034,47.7098,-122.217,681.0,1.0,30,30,123.56099,743.595612,123.56099,0.0,120.7739,740.529813,Kirkland
2.5,4,1.0,0,0,4,7,98005,47.589,-122.156,271.0,3.0,58,58,207.17369,668.9016,113.34166,93.83203,178.37376,668.9016,Bellevue
2.25,4,2.0,0,0,4,8,98059,47.505,-122.11,1904.0,0.0,37,37,316.79923,5301.323889,223.89623,92.903,266.63161,13516.45747,King County
1.75,2,1.0,0,0,5,5,98198,47.408,-122.327,225.0,4.0,66,66,124.49002,673.54675,65.0321,59.45792,170.01248999999999,905.80425,King County
2.5,4,2.0,0,0,3,9,98027,47.5115,-122.031,863.0,0.0,8,8,302.86378,2487.199116,302.86378,0.0,302.86378,1346.257373,King County
1.75,3,1.5,0,0,4,7,98144,47.5745,-122.311,182.0,7.0,89,89,156.07704,393.90872,156.07704,0.0,135.63838,393.90872,Seattle
2.5,3,2.0,0,2,3,10,98023,47.3256,-122.378,1317.0,1.0,20,20,301.00572,3079.827353,301.00572,0.0,376.25715,2319.509201,Federal Way
4.75,5,2.0,0,0,3,11,98040,47.5802,-122.212,226.0,1.0,9,9,536.97934,1579.722612,395.76678,141.21256,321.44438,1008.4620649999999,Mercer Island
2.5,3,2.0,0,0,3,8,98053,47.7169,-122.02,1959.0,0.0,7,7,168.15443,365.10879,168.15443,0.0,144.92867999999999,473.8053,King County
2.5,3,1.0,0,0,3,7,98198,47.4099,-122.329,150.0,0.0,24,24,160.72219,669.087406,123.56099,37.1612,195.09629999999999,754.836875,King County
2.5,3,2.0,0,0,3,8,98065,47.5342,-121.842,216.0,0.0,1,1,145.85771,457.640178,145.85771,0.0,167.2254,297.475406,King County
1.75,3,1.0,0,0,4,7,98002,47.3249,-122.207,817.0,0.0,47,47,99.40621,567.63733,99.40621,0.0,125.41905,571.167644,King County
1.0,3,1.0,0,0,3,7,98125,47.705,-122.299,234.0,2.0,61,61,161.65122,851.270189,161.65122,0.0,138.42547,604.705627,Seattle
3.25,5,2.0,0,3,3,10,98006,47.538,-122.114,543.0,0.0,1,1,537.90837,1183.491317,411.56029,126.34808,537.90837,1293.952984,Bellevue
1.0,3,1.0,0,0,4,6,98126,47.5343,-122.37,665.0,2.0,70,70,101.26427,569.030875,73.39337,27.8709,97.54814999999999,569.030875,Seattle
1.5,3,1.0,0,0,4,7,98003,47.3289,-122.327,213.0,1.0,46,46,180.23182,918.531961,105.90942,74.3224,130.99323,923.084208,Federal Way
2.5,4,2.0,0,0,4,10,98029,47.5608,-122.016,828.0,0.0,23,23,258.27034,741.830455,258.27034,0.0,246.19295,751.956882,Sammamish
2.0,4,1.0,0,0,3,7,98108,47.5472,-122.3,71.0,0.0,65,65,158.86413,928.658388,158.86413,0.0,143.99965,628.767504,Seattle
1.5,3,1.0,0,0,4,7,98040,47.5866,-122.25,182.0,0.0,55,55,124.49002,557.418,124.49002,0.0,147.71577,836.127,Mercer Island
2.75,5,2.0,0,0,3,9,98052,47.7076,-122.101,761.0,1.0,9,9,299.14766,551.286402,299.14766,0.0,287.9993,551.286402,King County
1.0,3,1.0,0,0,3,7,98092,47.2574,-122.072,4560.0,0.0,47,47,121.70293,2104.438756,121.70293,0.0,148.6448,9631.439816,King County
2.25,3,2.0,0,4,3,8,98146,47.5027,-122.381,14.0,0.0,74,26,268.48967,1995.55644,166.29637,102.1933,196.02533,753.164621,Seattle
1.0,3,1.0,0,0,3,6,98118,47.5506,-122.276,169.0,10.0,105,105,106.83845,287.07027,106.83845,0.0,106.83845,526.202592,Seattle
1.75,4,1.0,0,0,2,7,98023,47.3071,-122.381,456.0,0.0,37,37,183.94794,836.127,137.49644,46.4515,183.94794,869.57208,Federal Way
1.75,3,1.0,0,0,3,8,98011,47.7698,-122.167,113.0,1.0,38,38,152.36092,940.457069,124.49002,27.8709,205.31563,1008.183356,King County
2.25,4,2.0,0,0,3,8,98053,47.6876,-122.049,704.0,0.0,28,28,194.16727,4249.197414,194.16727,0.0,317.72826,4249.197414,King County
4.0,5,2.0,0,0,3,10,98005,47.6426,-122.158,409.0,0.0,38,38,450.57955,3386.31435,450.57955,0.0,357.67655,3281.798475,Bellevue
2.0,4,1.0,0,0,4,8,98059,47.4702,-122.12,387.0,0.0,46,46,171.87055,1086.9651,171.87055,0.0,196.02533,1086.9651,King County
1.0,2,1.0,0,0,3,7,98056,47.4943,-122.178,141.0,0.0,47,47,90.11591,824.421222,90.11591,0.0,124.49002,759.482025,Renton
1.75,3,1.0,0,0,4,7,98023,47.2983,-122.374,127.0,0.0,31,31,126.34808,982.263419,126.34808,0.0,146.78674,769.23684,Federal Way
1.0,3,1.0,0,0,4,7,98168,47.4901,-122.303,157.0,0.0,61,61,138.42547,835.662485,138.42547,0.0,138.42547,836.127,King County
2.5,3,2.0,0,0,3,9,98058,47.465,-122.123,282.0,0.0,25,25,256.41228,3267.491413,256.41228,0.0,252.69616,3267.491413,King County
2.0,2,2.0,0,0,4,8,98122,47.6021,-122.295,50.0,6.0,9,9,127.27711,124.397117,106.83845,20.43866,127.27711,124.397117,Seattle
1.75,3,1.0,0,0,3,7,98106,47.5351,-122.353,207.0,1.0,47,47,151.43189,371.612,102.1933,49.23859,120.7739,371.612,Seattle
1.0,3,1.0,0,0,3,7,98188,47.4362,-122.286,276.0,1.0,61,61,104.98039,920.390021,104.98039,0.0,122.63195999999999,920.390021,King County
2.75,5,1.5,0,0,3,8,98112,47.6388,-122.3,163.0,2.0,93,0,218.32205,388.148734,141.21256,77.10949,178.37376,388.148734,Seattle
1.75,2,1.0,1,4,3,7,98178,47.5121,-122.248,561.0,0.0,61,61,176.5157,1219.073166,102.1933,74.3224,153.28995,1222.60348,Seattle
1.75,4,1.0,0,4,4,7,98116,47.5925,-122.391,21.0,0.0,57,57,185.806,370.497164,92.903,92.903,157.00607,384.990032,Seattle
1.0,4,1.5,0,0,5,6,98118,47.5486,-122.278,95.0,12.0,96,96,165.36734,400.41193,165.36734,0.0,135.63838,400.41193,Seattle
1.0,2,1.0,0,0,5,6,98168,47.4939,-122.318,769.0,0.0,89,89,65.96113,1365.6741,65.96113,0.0,122.63195999999999,1365.6741,King County
1.0,3,1.0,0,0,4,5,98056,47.4983,-122.172,367.0,0.0,59,59,89.18688,529.5471,89.18688,0.0,89.18688,529.5471,Renton
2.5,3,2.0,0,0,3,9,98075,47.5882,-122.011,1847.0,0.0,13,13,287.9993,2210.16237,287.9993,0.0,209.03175,3795.459162,Sammamish
2.0,3,1.0,0,0,5,6,98033,47.6652,-122.202,241.0,1.0,73,73,93.83203,554.909619,93.83203,0.0,178.37376,558.811545,Kirkland
3.5,4,2.0,0,0,4,8,98108,47.5591,-122.302,169.0,0.0,18,18,251.76713,531.590966,189.52212,62.24501,232.2575,531.590966,Seattle
2.5,3,1.0,0,0,3,7,98126,47.5222,-122.37,304.0,1.0,41,41,155.14801,719.06922,104.98039,50.16762,113.34166,719.06922,Seattle
2.5,3,3.0,0,0,3,8,98117,47.6909,-122.395,89.0,3.0,15,15,113.34166,137.031925,113.34166,0.0,113.34166,143.628038,Seattle
1.0,3,1.0,0,0,3,6,98133,47.7775,-122.336,52.0,0.0,61,61,137.49644,685.066722,70.60628,66.89016,137.49644,829.995402,Shoreline
2.75,6,2.0,0,0,5,8,98117,47.6842,-122.363,282.0,27.0,106,106,325.1605,478.45045,225.75429,99.40621,132.85129,358.60558,Seattle
2.25,3,1.0,0,0,4,8,98023,47.3133,-122.364,315.0,0.0,49,49,180.23182,845.4173,151.43189,28.79993,193.23824,845.4173,Federal Way
2.5,3,2.0,0,0,3,7,98053,47.6885,-122.043,164.0,0.0,13,13,157.00607,281.124478,157.00607,0.0,153.28995,293.666383,King County
2.5,3,2.0,0,0,3,7,98119,47.646,-122.362,124.0,9.0,30,30,167.2254,442.496989,115.19972,52.02568,166.29637,442.496989,Seattle
1.5,4,1.0,0,0,3,7,98115,47.6944,-122.288,237.0,0.0,62,62,165.36734,473.8053,122.63195999999999,42.73538,174.65764,473.8053,Seattle
2.0,5,1.0,0,0,4,7,98027,47.5243,-122.042,572.0,3.0,46,46,173.72861,1297.85491,104.05136,69.67725,172.79958,1297.85491,King County
2.5,4,2.0,0,0,3,9,98052,47.6989,-122.111,70.0,0.0,18,18,280.56706,1219.073166,235.97362,44.59344,280.56706,1010.134319,King County
2.0,2,2.0,0,0,3,6,98038,47.349,-122.025,643.0,0.0,12,12,111.4836,336.680472,111.4836,0.0,126.34808,250.187779,King County
2.25,3,1.0,0,0,3,7,98133,47.7258,-122.332,200.0,2.0,25,25,190.45115,617.619144,114.27069,76.18046,163.50928,668.9016,Seattle
2.5,4,2.0,0,0,4,10,98077,47.7437,-122.035,1331.0,0.0,23,23,327.01856,3343.671873,327.01856,0.0,298.21863,3343.671873,King County
2.5,4,2.0,0,0,3,8,98030,47.3751,-122.189,230.0,0.0,1,1,242.662636,543.48255,242.662636,0.0,224.732357,834.640552,Kent
2.0,3,2.0,0,0,5,7,98105,47.6707,-122.288,237.0,2.0,94,94,222.03817,745.546575,222.03817,0.0,178.37376,497.03105,Seattle
